base_graph_id,scenario_id,assessment_missing_rate,signal_profile,base_replicate_index,observation_ratio,observation_ratio_percent,observed_edge_count,missing_edge_count,Method,missing_edge_MAE,E_c,E_w,E_x,scenario_global_observed_edge_mean,node_mean_global_fallback_count,completed_edge_matrix_sha256,observation_mask_sha256
G07,ROB_G07_R55,0.1,minority_outlier,0,0.55,55,50,40,NodeMean,0.14563752527034518,2.6846652062703273,0.051939649799799426,0.004033014974108678,0.57950517586224,0,fc6a3380845a9efd7fdfa5a762799fade09ed2ddcbe72cc574f375c40eeca4d9,9710a1a99889fa29e58aa9c3573262a2af2cd3d7de2471856725811fe6d7a6be
G07,ROB_G07_R55,0.1,minority_outlier,0,0.55,55,50,40,ASGC,0.16045808908706868,2.852277549400841,0.05339926985311773,0.003712355809443363,0.57950517586224,0,de2620719668d745fb7e7621a15b377aad1f56ad00168284a50ca1c6ffb84e59,9710a1a99889fa29e58aa9c3573262a2af2cd3d7de2471856725811fe6d7a6be
G07,ROB_G07_R70,0.1,minority_outlier,0,0.7,70,63,27,Raw-GAT,0.15618410476333933,2.8616955356493423,0.053365977642807524,0.0030933176993165803,0.569369197157397,0,66eeacd65d590230d8fd495687c98b51fec1e102d285a168f27519a1d4f8f436,bb8ca07c03c4e4e63d4a711bd568d539a07db95cecce98d36e744abc14808ff2
G07,ROB_G07_R70,0.1,minority_outlier,0,0.7,70,63,27,GlobalMean,0.15899072158401373,2.825660894389794,0.05386135958507193,0.0028435925211800703,0.569369197157397,0,23a4d0662ee9f27f5ddf1c941b54bc29fd408807134606cf0e7dfc5676aa30b0,bb8ca07c03c4e4e63d4a711bd568d539a07db95cecce98d36e744abc14808ff2
G07,ROB_G07_R70,0.1,minority_outlier,0,0.7,70,63,27,NodeMean,0.15786328048681136,2.942938849277387,0.0573028014173316,0.004387051265259892,0.569369197157397,0,06848ad44fd790cad262f839fcf24a99e0f0432edd90aae92fa8befd1e3c228e,bb8ca07c03c4e4e63d4a711bd568d539a07db95cecce98d36e744abc14808ff2
G07,ROB_G07_R70,0.1,minority_outlier,0,0.7,70,63,27,ASGC,0.15618410476333933,2.8096623734906436,0.055163947164842186,0.0037828149073335024,0.569369197157397,0,66eeacd65d590230d8fd495687c98b51fec1e102d285a168f27519a1d4f8f436,bb8ca07c03c4e4e63d4a711bd568d539a07db95cecce98d36e744abc14808ff2
G08,ROB_G08_R40,0.1,minority_outlier,1,0.4,40,36,54,Raw-GAT,0.17757820301197233,5.1977995992542345,0.12833635812930594,0.0060509166443377125,0.47878611691518597,0,de0a0ce640a7af31b70900b76d9ce8ad0c49cfbaaf3d49533ee9b64dbe62c782,0715be97e14fba338c4247306cfb055b059ee485f583f812efda099ad4353e9d
G08,ROB_G08_R40,0.1,minority_outlier,1,0.4,40,36,54,GlobalMean,0.18538030504294903,6.068674245403819,0.1364647681701454,0.006355635836930204,0.47878611691518597,0,f3426e138d682d57003d613029d91085c872197a0d502667f1178ce0c3c1a848,0715be97e14fba338c4247306cfb055b059ee485f583f812efda099ad4353e9d
G08,ROB_G08_R40,0.1,minority_outlier,1,0.4,40,36,54,NodeMean,0.18847600053447516,6.976503020097629,0.11911449654200994,0.0049462436885711865,0.47878611691518597,0,b7ece669f1d40bd248d1d6df92ee1669b2a09c73c5f705bd048e8826c4eb22b4,0715be97e14fba338c4247306cfb055b059ee485f583f812efda099ad4353e9d
G08,ROB_G08_R40,0.1,minority_outlier,1,0.4,40,36,54,ASGC,0.17757820301197233,5.480041658149349,0.09945169453914414,0.004461781080431548,0.47878611691518597,0,de0a0ce640a7af31b70900b76d9ce8ad0c49cfbaaf3d49533ee9b64dbe62c782,0715be97e14fba338c4247306cfb055b059ee485f583f812efda099ad4353e9d
G08,ROB_G08_R55,0.1,minority_outlier,1,0.55,55,50,40,Raw-GAT,0.18299619459597466,5.079670149477422,0.1290897830609745,0.005589398684329918,0.4656268673068513,0,fe6cdbc415ff0101030431074d42b64318233e205b6d0dc72e2aefea86a27351,1b03b6523da1678ef305070745624f58fda384c8924466bb4fcc1963a98f4603
G08,ROB_G08_R55,0.1,minority_outlier,1,0.55,55,50,40,GlobalMean,0.1823412665479336,5.02053608673547,0.1276926291754242,0.0055843541042828624,0.4656268673068513,0,33b42079513d2b996f2cf10f9dc8b103f1b7e9d3fabc5ef4954ddc01c3f9efd0,1b03b6523da1678ef305070745624f58fda384c8924466bb4fcc1963a98f4603
G08,ROB_G08_R55,0.1,minority_outlier,1,0.55,55,50,40,NodeMean,0.1600139475260278,3.4764483372974055,0.0719861223930276,0.0038169426733537285,0.4656268673068513,0,ed9c923d14edb68c8efb3ad0aaed79c46fbaa544c95bf17eaf054fbd10179ebe,1b03b6523da1678ef305070745624f58fda384c8924466bb4fcc1963a98f4603
G08,ROB_G08_R55,0.1,minority_outlier,1,0.55,55,50,40,ASGC,0.18299619459597466,3.601336839970635,0.09023975900398175,0.003908907186296102,0.4656268673068513,0,fe6cdbc415ff0101030431074d42b64318233e205b6d0dc72e2aefea86a27351,1b03b6523da1678ef305070745624f58fda384c8924466bb4fcc1963a98f4603
G08,ROB_G08_R70,0.1,minority_outlier,1,0.7,70,63,27,Raw-GAT,0.18939230874506544,3.894824001049201,0.09728555640112047,0.006964028981279906,0.4537550102696954,0,0d9c10f00a4c9b8fc093d58d87536933e6545d8627dac6cd8e5d46e3f59bed6f,12e96648d11ff08fd29f7ce983c4689dd1d97d85960e15d5d4b9c95e6a1ba655
G08,ROB_G08_R70,0.1,minority_outlier,1,0.7,70,63,27,GlobalMean,0.18358521398121588,3.9149474936252693,0.09789638916025656,0.005760497863760309,0.4537550102696954,0,1f6ce1a3703a2e0b1ffdf6905c41a7f34b73be0235c134527d191bc17af9e420,12e96648d11ff08fd29f7ce983c4689dd1d97d85960e15d5d4b9c95e6a1ba655
G08,ROB_G08_R70,0.1,minority_outlier,1,0.7,70,63,27,NodeMean,0.18669563470152004,3.8507188745963097,0.0799478993592265,0.004316568950608897,0.4537550102696954,0,4c19d68f5bd7f309c4ff39c0e601807f78c42add0a4692910f38a8d151b9aa97,12e96648d11ff08fd29f7ce983c4689dd1d97d85960e15d5d4b9c95e6a1ba655
G08,ROB_G08_R70,0.1,minority_outlier,1,0.7,70,63,27,ASGC,0.18939230874506544,3.3232854935643745,0.08226369927195043,0.005604477875784366,0.4537550102696954,0,0d9c10f00a4c9b8fc093d58d87536933e6545d8627dac6cd8e5d46e3f59bed6f,12e96648d11ff08fd29f7ce983c4689dd1d97d85960e15d5d4b9c95e6a1ba655
G09,ROB_G09_R40,0.1,three_camp,0,0.4,40,36,54,Raw-GAT,0.14433852014213314,4.548313595201912,0.07697222944938654,0.007224545520043112,0.552687896309694,0,ca79bf9806064b0f3c1fb812dee6003c86cdc256cd7368a31f7c10174f47e0e5,fa197b9982328b2ea2de69a7501ac422f97d24dda3255526c107dcb5b7b88b95
G09,ROB_G09_R40,0.1,three_camp,0,0.4,40,36,54,GlobalMean,0.14001340875194104,4.137167590399997,0.07705311732342963,0.005054444371427404,0.552687896309694,0,987531fdbda26451dff48fb52e05a4ec0e866ed98775fd58baded7e3cc0e0bed,fa197b9982328b2ea2de69a7501ac422f97d24dda3255526c107dcb5b7b88b95
G09,ROB_G09_R40,0.1,three_camp,0,0.4,40,36,54,NodeMean,0.15986696213432494,6.231493974865588,0.12382585654218685,0.012357029187244822,0.552687896309694,0,850dfa7e99c079ccc692eb7195d021f6c9a10ec7e50e62a3365bced30af558b7,fa197b9982328b2ea2de69a7501ac422f97d24dda3255526c107dcb5b7b88b95
G09,ROB_G09_R40,0.1,three_camp,0,0.4,40,36,54,ASGC,0.14433852014213314,5.895230565945587,0.08581550841162144,0.008120197027745777,0.552687896309694,0,ca79bf9806064b0f3c1fb812dee6003c86cdc256cd7368a31f7c10174f47e0e5,fa197b9982328b2ea2de69a7501ac422f97d24dda3255526c107dcb5b7b88b95
G09,ROB_G09_R55,0.1,three_camp,0,0.55,55,50,40,Raw-GAT,0.14078164702880594,2.986259542139463,0.056643648748411754,0.0023102925591411555,0.5811935150435567,0,1a114361c56ea19b9e311e6aa2cb4a8bfe660ca959adb926066d667b187ccd22,74667c59b3b3099251d7a0e6cf8b7e38c1c0e2064b7f30793f80d875ca4a5fad
G09,ROB_G09_R55,0.1,three_camp,0,0.55,55,50,40,GlobalMean,0.1295938204239444,2.6832941800998644,0.05269938793027171,0.0032304134359403664,0.5811935150435567,0,11ae51699af165f9cba17f1bf865afe5fdbf1c3cee61fedf644cadc9d0060e2f,74667c59b3b3099251d7a0e6cf8b7e38c1c0e2064b7f30793f80d875ca4a5fad
G09,ROB_G09_R55,0.1,three_camp,0,0.55,55,50,40,NodeMean,0.15283179578043363,4.146713965284149,0.08324257443393807,0.01164551511527156,0.5811935150435567,0,ef6b11564bd1e82103522ea875e241379b66a6e6929e5dcc985a6d110ba0450d,74667c59b3b3099251d7a0e6cf8b7e38c1c0e2064b7f30793f80d875ca4a5fad
G09,ROB_G09_R55,0.1,three_camp,0,0.55,55,50,40,ASGC,0.14078164702880594,3.5093685243815043,0.04969455475817412,0.00571659225158214,0.5811935150435567,0,1a114361c56ea19b9e311e6aa2cb4a8bfe660ca959adb926066d667b187ccd22,74667c59b3b3099251d7a0e6cf8b7e38c1c0e2064b7f30793f80d875ca4a5fad
G09,ROB_G09_R70,0.1,three_camp,0,0.7,70,63,27,Raw-GAT,0.13412922833102348,2.5740567891429618,0.03623272842605106,0.002230760833782495,0.5628673973287163,0,872bdec8f74b320a8ccfd7027c3575e580a9857ea0bd72761a9a146bf882e35c,585211372af6ccd2ccc39992fd226a4f152c1a483a39da6dce8cbdacd0b650f3
G09,ROB_G09_R70,0.1,three_camp,0,0.7,70,63,27,GlobalMean,0.1290501165015266,2.3561126265113495,0.03770273328041564,0.0014341447322909356,0.5628673973287163,0,1f40e9d1680aab7b60f74f579d84d16c3f9b6b25f406483c08621ac96267451e,585211372af6ccd2ccc39992fd226a4f152c1a483a39da6dce8cbdacd0b650f3
G09,ROB_G09_R70,0.1,three_camp,0,0.7,70,63,27,NodeMean,0.12161578543633349,2.1048510499795894,0.038806123126606834,0.004369525505097477,0.5628673973287163,0,8b0381d4eca9058d90776bd132deb34066ff7ee6741e2208b4b1a80c605c7242,585211372af6ccd2ccc39992fd226a4f152c1a483a39da6dce8cbdacd0b650f3
G09,ROB_G09_R70,0.1,three_camp,0,0.7,70,63,27,ASGC,0.13412922833102348,2.381420894041271,0.032438448256533844,0.002880994282754385,0.5628673973287163,0,872bdec8f74b320a8ccfd7027c3575e580a9857ea0bd72761a9a146bf882e35c,585211372af6ccd2ccc39992fd226a4f152c1a483a39da6dce8cbdacd0b650f3
G10,ROB_G10_R40,0.1,three_camp,1,0.4,40,36,54,Raw-GAT,0.15460570155565456,4.941892597978468,0.0999023895553382,0.008619027620859058,0.4944129830735407,0,f6691e66a89280eb43d01dc2202b35aa22c4f134b6eae8242b7bb846934318cf,0d216899aca3131054058c3b3ed62e5988756c3758ff9b62826a62a34879cc6d
G10,ROB_G10_R40,0.1,three_camp,1,0.4,40,36,54,GlobalMean,0.17119326388013748,7.557450825248776,0.12453110654949258,0.011631874813649764,0.4944129830735407,0,46105ea9c39ffc4f939b5a4a0448108f2b4080a32342cbc5b20547a1cd2388e2,0d216899aca3131054058c3b3ed62e5988756c3758ff9b62826a62a34879cc6d
G10,ROB_G10_R40,0.1,three_camp,1,0.4,40,36,54,NodeMean,0.1657098006762935,6.48186399308539,0.11916906647336686,0.0070038472031121275,0.4944129830735407,0,0922d86e4875b2f771dca4e46faf7925cae8a9051ac69527f723d64156047ea6,0d216899aca3131054058c3b3ed62e5988756c3758ff9b62826a62a34879cc6d
G10,ROB_G10_R40,0.1,three_camp,1,0.4,40,36,54,ASGC,0.15460570155565456,6.801960867997554,0.09408202916572088,0.008597503353221148,0.4944129830735407,0,f6691e66a89280eb43d01dc2202b35aa22c4f134b6eae8242b7bb846934318cf,0d216899aca3131054058c3b3ed62e5988756c3758ff9b62826a62a34879cc6d
G10,ROB_G10_R55,0.1,three_camp,1,0.55,55,50,40,Raw-GAT,0.15708360028718255,4.8338602404689786,0.08730212140843796,0.007552064823757513,0.5084609223081098,0,230f7a7076c77ac04c9f193363d276ad1bfc119d8861cf28971b1373714d6e79,664d83380b84c9bb6d1361328d02773342fd0e7644c5c6d4e253564483cc06ca
G10,ROB_G10_R55,0.1,three_camp,1,0.55,55,50,40,GlobalMean,0.16563139806712676,5.379872460973379,0.0858188930500381,0.007211184599631804,0.5084609223081098,0,f6e0065f625b0d1e1326d0f1b8748dedaab1b7c6e44f7bb58630721bb9ff9d0f,664d83380b84c9bb6d1361328d02773342fd0e7644c5c6d4e253564483cc06ca
G10,ROB_G10_R55,0.1,three_camp,1,0.55,55,50,40,NodeMean,0.15049558784494632,4.920384085304803,0.0822702077158555,0.004887457878542615,0.5084609223081098,0,a907dcf7324dc606336965d85e4fd811fcd786f4a60c4462df591f87eb21aa73,664d83380b84c9bb6d1361328d02773342fd0e7644c5c6d4e253564483cc06ca
G10,ROB_G10_R55,0.1,three_camp,1,0.55,55,50,40,ASGC,0.15708360028718255,4.7738215664590165,0.07138435051177633,0.0053182660599519795,0.5084609223081098,0,230f7a7076c77ac04c9f193363d276ad1bfc119d8861cf28971b1373714d6e79,664d83380b84c9bb6d1361328d02773342fd0e7644c5c6d4e253564483cc06ca
G10,ROB_G10_R70,0.1,three_camp,1,0.7,70,63,27,Raw-GAT,0.15839471274779224,3.416298226192975,0.057437998288810604,0.004792958955340075,0.5272969704291631,0,4816540a6b0d5158465d4d545e8f6c3bba152be0be87baf95b9c6cf71aec2415,f364aadbe863b3b274624d83e6e4c49fb3eb9efd2d4bfe69b8baaa2f0029d014
G10,ROB_G10_R70,0.1,three_camp,1,0.7,70,63,27,GlobalMean,0.15630546904205775,3.483052817141909,0.06562008802490464,0.004982460135169176,0.5272969704291631,0,06b9b1cfd46d94e9096acbce2453b302545e766110de953b13dfb7343ac4d001,f364aadbe863b3b274624d83e6e4c49fb3eb9efd2d4bfe69b8baaa2f0029d014
G10,ROB_G10_R70,0.1,three_camp,1,0.7,70,63,27,NodeMean,0.12524482791412572,2.855605305621724,0.060490900753171095,0.004050686492330087,0.5272969704291631,0,9baa55b05474380e5ed77ec2887e08eb3dedfadeb2224f6da697db7fdadd6a69,f364aadbe863b3b274624d83e6e4c49fb3eb9efd2d4bfe69b8baaa2f0029d014
G10,ROB_G10_R70,0.1,three_camp,1,0.7,70,63,27,ASGC,0.15839471274779224,3.085256249890121,0.053169019788827834,0.0036862872323488705,0.5272969704291631,0,4816540a6b0d5158465d4d545e8f6c3bba152be0be87baf95b9c6cf71aec2415,f364aadbe863b3b274624d83e6e4c49fb3eb9efd2d4bfe69b8baaa2f0029d014
G11,ROB_G11_R40,0.3,baseline,0,0.4,40,36,54,Raw-GAT,0.18512444728945032,5.768719270694849,0.12041912655757717,0.002713620103442956,0.4996827384077377,0,26f8f418c26a3c2c066f805a8a69adff8e4b99a82c96e962d82d22cdff5b1fd9,fe0b5298ec58a3793cc6e85d8243cd0498c085d80dcf6b772bb5a84b13bd8b2e
G11,ROB_G11_R40,0.3,baseline,0,0.4,40,36,54,GlobalMean,0.1924401235836181,6.646173220219388,0.1447691944434601,0.00299574540079299,0.4996827384077377,0,ab7fd2223753597efabab3c62ac9ead99f16474baff661bcbd0795cee278bf93,fe0b5298ec58a3793cc6e85d8243cd0498c085d80dcf6b772bb5a84b13bd8b2e
G11,ROB_G11_R40,0.3,baseline,0,0.4,40,36,54,NodeMean,0.15651840632308744,5.412453760533118,0.11046566423605078,0.002568876249425636,0.4996827384077377,0,a4ce7636fa83a2ef21d4b01b01b45eae3ec83c1ea29645524fa41a44e5887f82,fe0b5298ec58a3793cc6e85d8243cd0498c085d80dcf6b772bb5a84b13bd8b2e
G11,ROB_G11_R40,0.3,baseline,0,0.4,40,36,54,ASGC,0.18512444728945032,5.227920398002764,0.11315880163006131,0.0023896863805634703,0.4996827384077377,0,26f8f418c26a3c2c066f805a8a69adff8e4b99a82c96e962d82d22cdff5b1fd9,fe0b5298ec58a3793cc6e85d8243cd0498c085d80dcf6b772bb5a84b13bd8b2e
G11,ROB_G11_R55,0.3,baseline,0,0.55,55,50,40,Raw-GAT,0.23571263225687442,6.929196828766229,0.15793277570280284,0.00380870280263291,0.5040068141351859,0,ed95ecd6298479ce597acd9b0f417383a664c368d3681ae8b7da087e48da3a80,7fedd42ab8bb25c326dc40a799ff0edcdec2bf6cc4f7ca94a6819fc6c60bf9b5
G11,ROB_G11_R55,0.3,baseline,0,0.55,55,50,40,GlobalMean,0.2174862678334984,6.3181438521706905,0.1329922926696002,0.0028572971925223075,0.5040068141351859,0,7a8be4b993599623bda94ffc75a53e9f0becee120b33c0596410469fd5ef195c,7fedd42ab8bb25c326dc40a799ff0edcdec2bf6cc4f7ca94a6819fc6c60bf9b5
G11,ROB_G11_R55,0.3,baseline,0,0.55,55,50,40,NodeMean,0.18042153803779387,5.146616780823852,0.1114935508328774,0.003063759841693521,0.5040068141351859,0,3bf83b8b28d0f0df59f1caf9cc668366ff127c94327f30c054c781a2aa56cf95,7fedd42ab8bb25c326dc40a799ff0edcdec2bf6cc4f7ca94a6819fc6c60bf9b5
G11,ROB_G11_R55,0.3,baseline,0,0.55,55,50,40,ASGC,0.23571263225687442,5.843301917793077,0.12049490690674916,0.003197402891475585,0.5040068141351859,0,ed95ecd6298479ce597acd9b0f417383a664c368d3681ae8b7da087e48da3a80,7fedd42ab8bb25c326dc40a799ff0edcdec2bf6cc4f7ca94a6819fc6c60bf9b5
G11,ROB_G11_R70,0.3,baseline,0,0.7,70,63,27,Raw-GAT,0.21155413445962137,4.355879900281661,0.09445701508202509,0.0018501188099978156,0.5072950835113367,0,3fde64d5ea852c79929acd93483631439feef46bbfcf9e6f9ab8ac1cdf157f74,aae494576a31c841009d558026f5af497f23efaf33af2ff9e0402c2905d370c2
G11,ROB_G11_R70,0.3,baseline,0,0.7,70,63,27,GlobalMean,0.21089618400660662,4.353387095599269,0.09165458423062603,0.0018255079738439637,0.5072950835113367,0,d39340f6f1e855d092694ae63a021125b4110698d3b1bcc91f89d9eb6b372b97,aae494576a31c841009d558026f5af497f23efaf33af2ff9e0402c2905d370c2
G11,ROB_G11_R70,0.3,baseline,0,0.7,70,63,27,NodeMean,0.1663161430990299,3.0163796409212886,0.06525833277400134,0.0022849439999530984,0.5072950835113367,0,7cf0f3e58ccba768244200defc7b46eacf4f01b6ee4767947365a40f09dca843,aae494576a31c841009d558026f5af497f23efaf33af2ff9e0402c2905d370c2
G11,ROB_G11_R70,0.3,baseline,0,0.7,70,63,27,ASGC,0.21155413445962137,3.6255091070346013,0.07551285846764946,0.0018821845749832382,0.5072950835113367,0,3fde64d5ea852c79929acd93483631439feef46bbfcf9e6f9ab8ac1cdf157f74,aae494576a31c841009d558026f5af497f23efaf33af2ff9e0402c2905d370c2
G12,ROB_G12_R40,0.3,baseline,1,0.4,40,36,54,Raw-GAT,0.18581902116308607,6.307753474036011,0.1444287515217682,0.0048205385296568835,0.46978332985542015,0,543c43a4bae699b8ab6c7cce2741fdb56856ebeba50775c463c51570cdcfcad2,a7a939853d36814f5c23f7bb9fe89df784c76b286868d34d3093ab8735ccdbb7
G12,ROB_G12_R40,0.3,baseline,1,0.4,40,36,54,GlobalMean,0.17262780311849138,5.954501867291137,0.1432186608835826,0.0046599858507693735,0.46978332985542015,0,464a6591102e6af5b84045f5736ce8cd95336a6f207d8e3f7e6626163683b34a,a7a939853d36814f5c23f7bb9fe89df784c76b286868d34d3093ab8735ccdbb7
G12,ROB_G12_R40,0.3,baseline,1,0.4,40,36,54,NodeMean,0.1627879240154265,5.404464072724338,0.12063025411973356,0.0037387356295793747,0.46978332985542015,0,02b2a42e79e14085e86f4aeb3235e788c89eb1e9bb952411ef32cf94984e0a73,a7a939853d36814f5c23f7bb9fe89df784c76b286868d34d3093ab8735ccdbb7
G12,ROB_G12_R40,0.3,baseline,1,0.4,40,36,54,ASGC,0.18581902116308607,4.424479600866256,0.10440689209898009,0.0034022040448192926,0.46978332985542015,0,543c43a4bae699b8ab6c7cce2741fdb56856ebeba50775c463c51570cdcfcad2,a7a939853d36814f5c23f7bb9fe89df784c76b286868d34d3093ab8735ccdbb7
G12,ROB_G12_R55,0.3,baseline,1,0.55,55,50,40,Raw-GAT,0.1694104362114192,4.444055695713545,0.1066062543814066,0.003062342593234404,0.45166039902492405,0,044154ea75a69bd2ee688f22984f173c82849565c7ae12dab8dde6d8daba5229,06d9bf532015e0081229bd76e4502126174c7bc48afcf3069e2022a2f3392754
G12,ROB_G12_R55,0.3,baseline,1,0.55,55,50,40,GlobalMean,0.16911473276844985,4.469804753244903,0.10702483602450867,0.003053018453497884,0.45166039902492405,0,dc7c0657a91846e2fb6211882f0cbc640674e26155509d2b7d94f13d71707b49,06d9bf532015e0081229bd76e4502126174c7bc48afcf3069e2022a2f3392754
G12,ROB_G12_R55,0.3,baseline,1,0.55,55,50,40,NodeMean,0.16187876935211692,3.543414881245498,0.08365886696157068,0.002755650360092336,0.45166039902492405,0,6cf163d9a9233ab07e67cac01915a124d0659dc9e5baf6daa8dbc219fe57f9d6,06d9bf532015e0081229bd76e4502126174c7bc48afcf3069e2022a2f3392754
G12,ROB_G12_R55,0.3,baseline,1,0.55,55,50,40,ASGC,0.1694104362114192,3.5887636041271342,0.08395738433670918,0.002047207257287438,0.45166039902492405,0,044154ea75a69bd2ee688f22984f173c82849565c7ae12dab8dde6d8daba5229,06d9bf532015e0081229bd76e4502126174c7bc48afcf3069e2022a2f3392754
G12,ROB_G12_R70,0.3,baseline,1,0.7,70,63,27,Raw-GAT,0.19889234946634285,3.675137964191751,0.08832121581841362,0.0025213792834622513,0.4536157772042583,0,ab1c765714f6cdd50fb1207ce8b8b6a03d1974bff6806f7139eafaaffdbb83c0,f6c48e67f533c69862d1b70538a71333ae74cbb91a6b5bca8ac75647712d712d
G12,ROB_G12_R70,0.3,baseline,1,0.7,70,63,27,GlobalMean,0.19655255506345026,3.625858430894402,0.08888390913716468,0.0026291974323830168,0.4536157772042583,0,5a42e7822a5fb5b24ea6c4d014b6ce7c526f8b4267f6fdc73efc5bbefdc2e809,f6c48e67f533c69862d1b70538a71333ae74cbb91a6b5bca8ac75647712d712d
G12,ROB_G12_R70,0.3,baseline,1,0.7,70,63,27,NodeMean,0.1713056767276611,2.7093700402853664,0.0736371371134255,0.0018377305653112946,0.4536157772042583,0,804194ab55366335093ffc94157eda101bdaef9f462ca433eaeca44c3eed95a7,f6c48e67f533c69862d1b70538a71333ae74cbb91a6b5bca8ac75647712d712d
G12,ROB_G12_R70,0.3,baseline,1,0.7,70,63,27,ASGC,0.19889234946634285,2.546628861998451,0.06660216242844556,0.001840158819456226,0.4536157772042583,0,ab1c765714f6cdd50fb1207ce8b8b6a03d1974bff6806f7139eafaaffdbb83c0,f6c48e67f533c69862d1b70538a71333ae74cbb91a6b5bca8ac75647712d712d
G13,ROB_G13_R40,0.3,two_camp_moderate,0,0.4,40,36,54,Raw-GAT,0.15288102274855428,4.4712270684134445,0.10915846022877165,0.004320652635778428,0.458183451055343,0,fde5ce13e7eacb01405aa0982275511e8082fe61f35268ed4e6ea72f097bd73c,394014f29f1215a4bab529e175d3a706fd2fa305147673746210594e7ff00beb
G13,ROB_G13_R40,0.3,two_camp_moderate,0,0.4,40,36,54,GlobalMean,0.153301388935229,4.380288762792517,0.10588453680475328,0.003614054884333187,0.458183451055343,0,529df54f0232760b9070f749faa39bbd2d60b215c86098b9b15f262fafd3f8ff,394014f29f1215a4bab529e175d3a706fd2fa305147673746210594e7ff00beb
G13,ROB_G13_R40,0.3,two_camp_moderate,0,0.4,40,36,54,NodeMean,0.153747063937911,4.887152618811869,0.10440362070483829,0.006485970081005667,0.458183451055343,0,1848a35185f8cc85d24cdc60e9d7f7011e1ead5aa12204ddcd21354100af904b,394014f29f1215a4bab529e175d3a706fd2fa305147673746210594e7ff00beb
G13,ROB_G13_R40,0.3,two_camp_moderate,0,0.4,40,36,54,ASGC,0.15288102274855428,3.197836737640352,0.06367631371969411,0.0025356386766846265,0.458183451055343,0,fde5ce13e7eacb01405aa0982275511e8082fe61f35268ed4e6ea72f097bd73c,394014f29f1215a4bab529e175d3a706fd2fa305147673746210594e7ff00beb
G13,ROB_G13_R55,0.3,two_camp_moderate,0,0.55,55,50,40,Raw-GAT,0.1656162899780746,4.28170351462601,0.10033188062418687,0.005679325938818657,0.43424639370444607,0,f3c596cc6349cb540f0d1569d794300af80f95cf9a79f54837b01163e931e8db,3a365fe23ff265539793f040205cd3bceb796c9966dde468afeb54f36dfcf572
G13,ROB_G13_R55,0.3,two_camp_moderate,0,0.55,55,50,40,GlobalMean,0.15760198607813947,4.20301237716861,0.10170949798386576,0.005590516395099811,0.43424639370444607,0,dd34ca7b0e7d7dab144f1820779e9e21ca6f02d804ddc466551cec87b24062ae,3a365fe23ff265539793f040205cd3bceb796c9966dde468afeb54f36dfcf572
G13,ROB_G13_R55,0.3,two_camp_moderate,0,0.55,55,50,40,NodeMean,0.1297366781002381,2.18585423783991,0.053169655322559135,0.0029756339953578566,0.43424639370444607,0,040678d970e724986c2e994b6286d9bed9ca27e8cba545fc488f9e501f94ea65,3a365fe23ff265539793f040205cd3bceb796c9966dde468afeb54f36dfcf572
G13,ROB_G13_R55,0.3,two_camp_moderate,0,0.55,55,50,40,ASGC,0.1656162899780746,2.0006957432026473,0.04812207041204791,0.003095513068484802,0.43424639370444607,0,f3c596cc6349cb540f0d1569d794300af80f95cf9a79f54837b01163e931e8db,3a365fe23ff265539793f040205cd3bceb796c9966dde468afeb54f36dfcf572
G13,ROB_G13_R70,0.3,two_camp_moderate,0,0.7,70,63,27,Raw-GAT,0.1353679713624332,2.228992717941551,0.05041084096965591,0.003706359342926347,0.46313459402893925,0,ee0a99a8fa907ff9195104cc6228a10eb9f30fd249eafc5af04ba5fe21a0bb27,47be79dea168fb196704bd8e53ea043cc1830a46782ea2d610b822c52272df55
G13,ROB_G13_R70,0.3,two_camp_moderate,0,0.7,70,63,27,GlobalMean,0.14755369916388072,2.578078399314682,0.0560321422185419,0.004055965860455544,0.46313459402893925,0,79957d74bce85ec45d3813d1d5a0529e9dd9919fa7572b53e51df1ec0630a661,47be79dea168fb196704bd8e53ea043cc1830a46782ea2d610b822c52272df55
G13,ROB_G13_R70,0.3,two_camp_moderate,0,0.7,70,63,27,NodeMean,0.15826687857021998,3.6273665871677325,0.07577362839938187,0.0032797889865696372,0.46313459402893925,0,e81f8e6c2b6b9391f946ae0d8d428c9639a6fc0366088fcda83b3eb46f81e53a,47be79dea168fb196704bd8e53ea043cc1830a46782ea2d610b822c52272df55
G13,ROB_G13_R70,0.3,two_camp_moderate,0,0.7,70,63,27,ASGC,0.1353679713624332,2.3479004418311167,0.04645665422332751,0.0031780111504297135,0.46313459402893925,0,ee0a99a8fa907ff9195104cc6228a10eb9f30fd249eafc5af04ba5fe21a0bb27,47be79dea168fb196704bd8e53ea043cc1830a46782ea2d610b822c52272df55
G14,ROB_G14_R40,0.3,two_camp_moderate,1,0.4,40,36,54,Raw-GAT,0.15626368650012992,3.884405755748351,0.08517204217701498,0.005246698132632184,0.49692196087662904,0,46459923c28c5d848cf0eafb781a10563ee9b1ca46837ba78c35952db1500049,5560aa00bd34f73a954d3807c625753c9615147d3568153153ccc4b4f6ec4d58
G14,ROB_G14_R40,0.3,two_camp_moderate,1,0.4,40,36,54,GlobalMean,0.1561557103863068,3.898017694524242,0.0851958796319349,0.005146482043072626,0.49692196087662904,0,3c32fb37551e8f9d6b0efa66ea139cacd7b99851349c95f35cc19ad290d908c1,5560aa00bd34f73a954d3807c625753c9615147d3568153153ccc4b4f6ec4d58
